"NtsbNo","EventType","Mkey","EventDate","City","State","Country","ReportNo","N","HasSafetyRec","ReportType","OriginalPublishDate","HighestInjuryLevel","FatalInjuryCount","SeriousInjuryCount","MinorInjuryCount","ProbableCause","EventID","Latitude","Longitude","Make","Model","AirCraftCategory","AirportID","AirportName","AmateurBuilt","NumberOfEngines","Scheduled","PurposeOfFlight","FAR","AirCraftDamage","WeatherCondition","Operator","ReportStatus","RepGenFlag","DocketUrl","DocketPublishDate",
"DCA02WA019","ACC","54094","2002-01-28T05:00:00Z","Ipiales","","Colombia","","HC-BLF","FALSE","None","","Fatal","92","0","0","","","0","0","Boeing","727-134","AIR","","","FALSE","3","SCHD","","NUSC","Destroyed","","TAME AIRLINES","N/A","FALSE","","",
"SEA02WA066","INC","55301","2002-01-20T17:50:00Z","Bodo","","Norway","","LNBRR","FALSE","None","","None","0","0","0","","","67.269447","14.366944","Boeing","737-500","AIR","","","FALSE","","SCHD","","NUSC","Minor","","Braathens ASA","N/A","FALSE","","",
"FTW02IA061","INC","53978","2002-01-03T06:46:00Z","Houston","Texas","United States","","F-GCBG","FALSE","DirectorBrief","2005-01-24T05:00:00Z","None","0","0","0","Stress corrosion cracking (SCC) of the aft trunnion outer cylinder.  A factor was the inadequate inspection criteria of the Airworthiness Directive to detect pre-existing SCC.","","29.980278","-95.339721","Boeing","747-228F","AIR","IAH","Bush Intercontinental Airport","FALSE","4","SCHD","","129","Minor","VMC","","Completed","FALSE","https://data.ntsb.gov/Docket?ProjectID=53978","11/30/2004 9:48:00 PM",
"ATL02LA029","ACC","53979","2002-01-02T23:20:00Z","Greenville","South Carolina","United States","","N262FE","FALSE","DirectorBrief","2002-07-25T04:00:00Z","None","0","0","0","The tug driver's failure to maintain control of the airplane during pushback resulting in the tug colliding with the airplane.   A factor was ice on the ramp.","","34.885833","-82.217498","Boeing","727-200","AIR","GSP","Greer-Greenville Spartanburg","FALSE","3","NSCH","","121","Substantial","IMC","","Completed","FALSE","https://data.ntsb.gov/Docket?ProjectID=53979","7/11/2002 2:25:00 PM",
"CHI02IA058","INC","54002","2001-12-28T16:31:00Z","Chicago","Illinois","United States","","N941UA","FALSE","DirectorBrief","2004-03-30T05:00:00Z","None","0","0","0","The wake turbulence encounter.","","41.979721","-87.904441","Boeing","737-522","AIR","ORD","Chicago O'Hare International","FALSE","2","SCHD","","121","None","VMC","","Completed","FALSE","","",
"ANC02LA008","ACC","53968","2001-12-28T09:27:00Z","Anchorage","Alaska","United States","","N3203Y","FALSE","DirectorBrief","2003-01-16T05:00:00Z","None","0","0","0","The flight crew's inadequate preflight planning, and failure to calculate the airplane weight and balance prior to departure.","","61.179443","-149.983337","Boeing","747-128","AIR","PANC","Ted Stevens Int'l Airport","FALSE","4","NSCH","","121","Substantial","IMC","EVERGREEN INTERNATIONAL AIRLINES INC","Completed","FALSE","","",
"CHI02IA050","INC","53918","2001-12-13T14:03:00Z","Chicago","Illinois","United States","","N359UA","FALSE","DirectorBrief","2004-04-28T04:00:00Z","None","0","0","0","Reason for occurrence is undetermined.","","0","0","Boeing","737-322","AIR","ORD","CHICAGO O'HARE INTL","FALSE","2","SCHD","","121","None","VMC","United Airlines","Completed","FALSE","","",
"DCA02WA012","INC","53881","2001-12-04T16:00:00Z","London","","United Kingdom","","N7375A","FALSE","None","","None","0","0","0","","","0","0","Boeing","767-323","AIR","","","FALSE","","SCHD","","121","Minor","","AMERICAN AIRLINES","N/A","FALSE","","",
"DCA02WA010","ACC","53827","2001-11-27T05:00:00Z","Port Harcourt","","Nigeria","","9G-MKI","FALSE","None","","None","0","0","0","","","0","0","Boeing","747-200F","AIR","","","FALSE","","SCHD","","UNK","Destroyed","","MK Airlines","N/A","FALSE","","",
"MIA02LA023","ACC","53824","2001-11-20T02:27:00Z","Memphis","Tennessee","United States","","N277FE","FALSE","DirectorBrief","2002-02-20T05:00:00Z","None","0","0","0","The inadvertent collision with birds while on final approach to land resulting in substantial damage to the airplane.","","35.059444","-90.083053","Boeing","727-233","AIR","MEM","Memphis International","FALSE","3","NSCH","","121","Substantial","VMC","","Completed","FALSE","","",
"DCA02WA006","ACC","53721","2001-11-01T19:41:00Z","Nairobi","","Kenya","","5Y-KQD","FALSE","None","","Serious","0","5","0","","","0","0","Boeing","737-300","AIR","","","FALSE","","SCHD","","129","Substantial","IMC","Kenya Airways","N/A","FALSE","","",
"IAD02LA007","ACC","53704","2001-10-29T21:50:00Z","Dulles","Virginia","United States","","N640A","FALSE","DirectorBrief","2002-10-24T04:00:00Z","Serious","0","1","0","A passenger sustained a broken ankle during an emergency evacuation.","","38.944442","-77.455558","Boeing","757-223","AIR","IAD","Washington Dulles Int'l Arpt","FALSE","2","SCHD","","121","None","VMC","AMERICAN AIRLINES INC","Completed","FALSE","","",
"LAX02IA002","INC","53612","2001-10-10T17:27:00Z","Santa Ana","California","United States","","N615AS","FALSE","DirectorBrief","2006-05-30T04:00:00Z","None","0","0","0","The failure of the stabilizer electric trim motor as a result of internal mechanical seizure.","","34","-118","Boeing","737-700","AIR","","","FALSE","2","SCHD","","121","None","VMC","","Completed","FALSE","","",
"CHI01LA331","ACC","53563","2001-09-23T20:30:00Z","Indianapolis","Indiana","United States","","N570UA","FALSE","DirectorBrief","2003-04-01T05:00:00Z","Serious","0","1","0","the inadequate crew/group coordination and the parking brakes not set by the pilot in command.","","39.729206","-86.289413","Boeing","757-222","AIR","IND","Indianapolis International","FALSE","2","SCHD","","121","None","VMC","","Completed","FALSE","","",
"NYC01LA229","ACC","53508","2001-09-23T18:50:00Z","Rhinebeck","New York","United States","","N57940","FALSE","DirectorBrief","2003-05-01T04:00:00Z","None","0","0","0","A partial power loss for undetermined reasons.","","41.919254","-73.89907","Boeing","E75N1","AIR","NY94","Old Rhinebeck Airport","FALSE","1","","PERS","091","Substantial","VMC","","Completed","FALSE","","",
"CHI01LA321","ACC","53514","2001-09-22T20:40:00Z","Carbondale","Illinois","United States","","N47964","FALSE","DirectorBrief","2003-02-25T05:00:00Z","None","0","0","0","The pilot misjudged the proper alignment with the landing area. Contributing to the accident was the light conditions.","","37.719917","-89.209625","Boeing Stearman","B75N1","AIR","MDH","Southern Illinois Airport","FALSE","1","","PERS","091","Substantial","VMC","","Completed","FALSE","","",
"DCA01MA060","ACC","53468","2001-09-11T09:45:00Z","New York City","New York","United States","","N334AA","FALSE","DirectorBrief","2006-03-07T05:00:00Z","Fatal","92","0","0","The Safety Board did not determine the probable cause and does not plan to issue a report or open a public docket.  The terrorist attacks of September 11, 2001 are under the jurisdiction of the Federal Bureau of Investigation.  The Safety Board provided requested technical assistance to the FBI, and any material generated by the NTSB is under the control of the FBI.","","0","0","Boeing","767-200ER","AIR","","","FALSE","2","SCHD","","121","Destroyed","","American Airlines","Completed","FALSE","","",
"DCA01MA063","ACC","53528","2001-09-11T04:00:00Z","New York City","New York","United States","","N612UA","FALSE","DirectorBrief","2006-03-07T05:00:00Z","Fatal","65","0","0","The Safety Board did not determine the probable cause and does not plan to issue a report or open a public docket.  The terrorist attacks of September 11, 2001 are under the jurisdiction of the Federal Bureau of Investigation.  The Safety Board provided requested technical assistance to the FBI, and any material generated by the NTSB is under the control of the FBI.","","0","0","Boeing","767-200ER","AIR","","","FALSE","2","SCHD","","121","Destroyed","","United Airlines","Completed","FALSE","","",
"DCA01MA064","ACC","53529","2001-09-11T04:00:00Z","Arlington","Virginia","United States","","N644AA","FALSE","DirectorBrief","2006-03-07T05:00:00Z","Fatal","64","0","0","The Safety Board did not determine the probable cause and does not plan to issue a report or open a public docket.  The terrorist attacks of September 11, 2001 are under the jurisdiction of the Federal Bureau of Investigation.  The Safety Board provided requested technical assistance to the FBI, and any material generated by the NTSB is under the control of the FBI.","","38.889842","-77.099327","Boeing","757-200","AIR","","","FALSE","","SCHD","","121","Destroyed","","American Airlines","Completed","FALSE","","",
"DCA01MA065","ACC","53530","2001-09-11T04:00:00Z","Shanksville","Pennsylvania","United States","","N591UA","FALSE","DirectorBrief","2006-03-07T05:00:00Z","Fatal","44","0","0","The Safety Board did not determine the probable cause and does not plan to issue a report or open a public docket.  The terrorist attacks of September 11, 2001 are under the jurisdiction of the Federal Bureau of Investigation.  The Safety Board provided requested technical assistance to the FBI, and any material generated by the NTSB is under the control of the FBI.","","40.019229","-78.909393","Boeing","757","AIR","","","FALSE","","SCHD","","121","Destroyed","","United Airlines","Completed","FALSE","https://data.ntsb.gov/Docket?ProjectID=53530","2/23/2006 2:34:00 PM",
"DEN01LA159","ACC","53454","2001-09-09T11:45:00Z","Watkins","Colorado","United States","","N1259V","FALSE","DirectorBrief","2002-02-20T05:00:00Z","Minor","0","0","1","the pilot's failure to maintain clearance with the guy wire.","","39.750873","-104.599739","Boeing","A75N1 (PT17)","AIR","01V","Aurora Airpark","FALSE","1","","BUS","091","Substantial","VMC","","Completed","FALSE","","",
"ATL01WA106","ACC","53165","2001-09-07T13:15:00Z","Buenos Aires","","Argentina","","N194DN","FALSE","None","","Serious","0","1","0","","","0","0","Boeing","B767-332","AIR","","","FALSE","","SCHD","","121","None","IMC","Delta Airlines","N/A","FALSE","","",
"DEN01FA157","ACC","53409","2001-09-05T18:14:00Z","Denver","Colorado","United States","","G-VIIK","FALSE","DirectorBrief","2005-02-24T05:00:00Z","Fatal","1","0","0","the overstress fracture of the airplane's refueling adapter ring that resulted from the abnormal angular force applied to it.  The applied angular force occurred due to the ground refueler inadequately positioning the hydrant fuel truck (in relation to the airplane), and his inattentiveness while lowering the refueling lift platform, thus permitting the refueling hose to become snagged and pulled at an angle.  The fracture of the adapter ring during the refueling led to the ignition of the pressurized (mist producing) spilled fuel and subsequent fire.","","39.859722","-104.671669","Boeing","777-236","AIR","DEN","Denver International Airport","FALSE","2","SCHD","","129","Substantial","VMC","","Completed","FALSE","","",
"SEA01LA162","ACC","53151","2001-08-29T12:40:00Z","Shelton","Washington","United States","","N53411","FALSE","DirectorBrief","2001-10-17T04:00:00Z","None","0","0","0","The binding/grabbing of the right main gear braking system during the landing roll.","","47.230491","-123.200149","Boeing Stearman","A75N1","AIR","SHN","Sanderson Field","FALSE","1","","PERS","091","Substantial","VMC","","Completed","FALSE","","",
"CHI01FA292","ACC","53135","2001-08-25T02:11:00Z","Kansas City","Missouri","United States","","N306AW","FALSE","DirectorBrief","2003-04-23T04:00:00Z","Minor","0","0","1","The second in command failed to maintain proper runway alignment, directional control, and landed long.  The pilot in command failed to execute a go-around and failed to provide adequate supervision.  Additional factors included the thunderstorm, the dark night, the muddy terrain, and the FODed engines.","","39.269123","-94.730796","Boeing","737-3G7","AIR","MCI","Kansas City International","FALSE","2","SCHD","","121","Substantial","IMC","","Completed","FALSE","","",
"FTW01IA183","INC","53035","2001-08-16T11:24:00Z","DFW Airport","Texas","United States","","N308WA, N33635","FALSE","DirectorBrief","2003-05-30T04:00:00Z","None","0","0","0","The local controller clearing the taxiing aircraft to cross the runway in front of the aircraft on takeoff roll.  Contributing factors were the local controller's failure to follow FAA procedures and directives to visually scan the runway prior to issuing the crossing clearance, the local controller’s excessive workload, and the tower supervisor's inadequate supervision.","","32.896389","-97.037498","Boeing, Boeing","737-347, 737-524","AIR,AIR","DFW","Dallas/Fort Worth Int'l","FALSE,FALSE","2,2","SCHD",",","121,121","Minor,None","VMC","Delta Air Lines Inc,Continental Airlines Inc","Completed","FALSE","","",
"CHI01FA270","ACC","52992","2001-08-09T21:25:00Z","Mascoutah","Illinois","United States","","N2417F","FALSE","DirectorBrief","2003-09-30T04:00:00Z","None","0","0","0","The malfunction of the nose gear extension system, which resulted from a previous ground collision with a wheel chock.  A factor was the wheel chock.","","38.545276","-89.835281","Boeing","717-200","AIR","BLV","SCOTT AFB","FALSE","2","SCHD","","121","Substantial","VMC","TRANS WORLD AIRLINES","Completed","FALSE","","",
"LAX01LA275","ACC","53013","2001-08-09T14:08:00Z","Klamath Falls","Oregon","United States","","N512SW","FALSE","DirectorBrief","2003-02-25T05:00:00Z","Serious","0","1","0","An encounter with turbulence from a developing thunderstorm during cruise flight.","","43.433334","-121.949996","Boeing","737-500","AIR","","","FALSE","2","SCHD","","121","None","VMC","","Completed","FALSE","","",
"DCA01WA057","ACC","53029","2001-08-02T04:26:00Z","Asmara","","Eritrea","","70ACW","FALSE","None","","Minor","0","0","1","","","0","0","Boeing","727-200","AIR","","","FALSE","","SCHD","","NUSC","Substantial","","Yemenia-Yemen Airways","N/A","FALSE","","",
"CHI01IA248","INC","52888","2001-07-27T15:53:00Z","OSHKOSH","Wisconsin","United States","","N782AT, N163DS","FALSE","DirectorBrief","2002-01-02T05:00:00Z","None","0","0","0","The unsafe condition caused when the pilot of the other airplane taxied onto the runway.  Factors relating to this accident were the pilot of the other airplane not following the instructions given him by the ground marshaller, his wrong taxi route, and him not obtaining clearance to taxi onto the active runway.","","44.060428","-88.540313","Boeing, Smith","727-2Q6, Lancair 360","AIR,AIR","OSH","WITTMAN REGIONAL AIRPORT","FALSE,TRUE","3,1","","FERY,PERS","091,091","None,None","VMC","AMERICAN TRANS AIR,CHARLES H. BRENNER","Completed","FALSE","","",
"ATL01FA093","ACC","52856","2001-07-24T11:30:00Z","Anniston","Alabama","United States","","N56920","FALSE","DirectorBrief","2002-07-25T04:00:00Z","Fatal","2","0","0","The inadvertent activation of the flight control gust locks by the pilot rated passenger that resulted in the loss of control inflight. Contributing was the pilot in commands failure to follow the airplane's pre-flight inspection check list.","","33.716667","-85.879165","Boeing","Stearman PT-17","AIR","ANB","Annistion Metro","FALSE","1","","PERS","091","Destroyed","VMC","","Completed","FALSE","","",
"DCA01WA055","ACC","52879","2001-07-22T23:00:00Z","Monastir","","Tunisia","","F-GRNZ","FALSE","None","","None","0","0","0","","","0","0","Boeing","B737-400","AIR","","","FALSE","","SCHD","","NUSC","Substantial","VMC","EURALAIR INTERNATIONAL","N/A","FALSE","","",
"SEA01LA140","ACC","52796","2001-07-21T16:47:00Z","Spokane","Washington","United States","","N65900","FALSE","DirectorBrief","2002-02-20T05:00:00Z","None","0","0","0","The pilot landed with insufficient formation spacing behind the lead aircraft, resulting in an encounter with the lead aircraft's wake turbulence, and subsequently lost directional control during landing roll.","","47.649536","-117.310516","Boeing","E75N1","AIR","SFF","Felts Field","FALSE","1","","PERS","091","Substantial","VMC","","Completed","FALSE","","",
